arrival_delay,departure_delay,day_of_week,scheduled_dep_time,airline,destination,distance,month
19.0,-7.0,4,1848,OH,GSP,515.0,4
2.0,-5.0,5,1848,OH,GSP,515.0,4
-18.0,-7.0,6,1848,OH,GSP,515.0,4
82.0,97.0,7,1848,OH,GSP,515.0,4
25.0,27.0,1,1848,OH,GSP,515.0,4
7.0,11.0,2,1848,OH,GSP,515.0,4
-3.0,-4.0,3,1848,OH,GSP,515.0,4
5.0,0.0,4,1848,OH,GSP,515.0,4
7.0,-4.0,5,1848,OH,GSP,515.0,4
-15.0,-5.0,6,1848,OH,GSP,515.0,4
25.0,-7.0,7,1848,OH,GSP,515.0,4
-28.0,-5.0,1,1848,OH,GSP,515.0,4
-26.0,-9.0,2,1848,OH,GSP,515.0,4
-27.0,-10.0,3,1848,OH,GSP,515.0,4
-14.0,-10.0,4,1848,OH,GSP,515.0,4
-11.0,-8.0,5,1848,OH,GSP,515.0,4
-5.0,-7.0,6,1848,OH,GSP,515.0,4
-13.0,-11.0,7,1848,OH,GSP,515.0,4
16.0,39.0,1,1848,OH,GSP,515.0,4
-2.0,-12.0,2,1848,OH,GSP,515.0,4
12.0,8.0,6,822,OH,CHS,550.0,4
-19.0,-4.0,6,822,OH,CHS,550.0,4
1.0,-5.0,6,822,OH,CHS,550.0,4
140.0,145.0,6,822,OH,CHS,550.0,4
157.0,166.0,4,1836,OH,ORF,212.0,4
-1.0,12.0,5,1836,OH,ORF,212.0,4
-5.0,3.0,6,1836,OH,ORF,212.0,4
84.0,91.0,7,1836,OH,ORF,212.0,4
4.0,4.0,1,1836,OH,ORF,212.0,4
-11.0,-2.0,2,1836,OH,ORF,212.0,4
-9.0,2.0,3,1836,OH,ORF,212.0,4
-1.0,-3.0,4,1836,OH,ORF,212.0,4
-12.0,3.0,5,1836,OH,ORF,212.0,4
8.0,0.0,6,1836,OH,ORF,212.0,4
29.0,33.0,7,1836,OH,ORF,212.0,4
,-5.0,1,1836,OH,ORF,212.0,4
2.0,7.0,2,1836,OH,ORF,212.0,4
5.0,-2.0,3,1836,OH,ORF,212.0,4
10.0,4.0,4,1836,OH,ORF,212.0,4
0.0,1.0,5,1836,OH,ORF,212.0,4
1.0,-7.0,6,1836,OH,ORF,212.0,4
185.0,185.0,7,1836,OH,ORF,212.0,4
-6.0,-6.0,1,1836,OH,ORF,212.0,4
-18.0,-5.0,2,1836,OH,ORF,212.0,4
121.0,132.0,3,1836,OH,ORF,212.0,4
-5.0,-3.0,4,1836,OH,ORF,212.0,4
-7.0,-6.0,5,1836,OH,ORF,212.0,4
8.0,-4.0,6,1836,OH,ORF,212.0,4
-14.0,-5.0,7,1836,OH,ORF,212.0,4
-18.0,-7.0,1,1836,OH,ORF,212.0,4
-25.0,-12.0,2,1836,OH,ORF,212.0,4
-9.0,-5.0,5,548,OH,DCA,119.0,4
-24.0,-10.0,6,548,OH,DCA,119.0,4
-23.0,-6.0,1,548,OH,DCA,119.0,4
-20.0,-4.0,2,548,OH,DCA,119.0,4
-19.0,-8.0,3,548,OH,DCA,119.0,4
9.0,22.0,4,548,OH,DCA,119.0,4
-14.0,-2.0,5,548,OH,DCA,119.0,4
-27.0,-11.0,6,548,OH,DCA,119.0,4
-26.0,-9.0,1,548,OH,DCA,119.0,4
-22.0,-7.0,2,548,OH,DCA,119.0,4
97.0,106.0,3,548,OH,DCA,119.0,4
-16.0,-10.0,4,548,OH,DCA,119.0,4
0.0,-7.0,5,548,OH,DCA,119.0,4
-19.0,-4.0,6,548,OH,DCA,119.0,4
-23.0,-10.0,1,548,OH,DCA,119.0,4
-22.0,-11.0,2,548,OH,DCA,119.0,4
-31.0,-9.0,3,548,OH,DCA,119.0,4
-12.0,-8.0,4,548,OH,DCA,119.0,4
-20.0,-10.0,5,548,OH,DCA,119.0,4
-16.0,-5.0,6,548,OH,DCA,119.0,4
-29.0,-6.0,1,548,OH,DCA,119.0,4
-17.0,-8.0,2,548,OH,DCA,119.0,4
6.0,30.0,7,854,OH,RDU,337.0,4
-16.0,-10.0,7,854,OH,RDU,337.0,4
-12.0,-10.0,7,854,OH,RDU,337.0,4
-40.0,-12.0,7,854,OH,RDU,337.0,4
-8.0,-3.0,6,1545,OH,CVG,507.0,4
-14.0,-9.0,6,1545,OH,CVG,507.0,4
-18.0,-8.0,6,1545,OH,CVG,507.0,4
2.0,-2.0,6,1545,OH,CVG,507.0,4
92.0,106.0,6,2058,OH,IND,588.0,4
-15.0,-6.0,6,2058,OH,IND,588.0,4
652.0,660.0,6,2058,OH,IND,588.0,4
7.0,3.0,6,2058,OH,IND,588.0,4
-15.0,-2.0,2,1400,OH,CLE,363.0,4
-18.0,-7.0,2,1400,OH,CLE,363.0,4
-8.0,-7.0,2,1400,OH,CLE,363.0,4
-20.0,-8.0,2,1400,OH,CLE,363.0,4
23.0,39.0,1,1938,OH,SAV,629.0,4
-8.0,0.0,2,1938,OH,SAV,629.0,4
69.0,46.0,3,1938,OH,SAV,629.0,4
-2.0,2.0,4,1857,OH,SAV,629.0,4
-27.0,-3.0,5,1857,OH,SAV,629.0,4
-18.0,-7.0,6,1857,OH,SAV,629.0,4
-18.0,-3.0,7,1857,OH,SAV,629.0,4
-17.0,-9.0,1,1857,OH,SAV,629.0,4
-3.0,-12.0,2,1857,OH,SAV,629.0,4
-16.0,-2.0,3,1857,OH,SAV,629.0,4
14.0,-2.0,4,1857,OH,SAV,629.0,4
-11.0,-7.0,5,1857,OH,SAV,629.0,4
-3.0,-6.0,6,1857,OH,SAV,629.0,4
168.0,140.0,7,1857,OH,SAV,629.0,4
84.0,106.0,1,1857,OH,SAV,629.0,4
-26.0,-8.0,2,1857,OH,SAV,629.0,4
-1.0,-10.0,3,1857,OH,SAV,629.0,4
-7.0,-1.0,4,1857,OH,SAV,629.0,4
-11.0,-8.0,5,1857,OH,SAV,629.0,4
-20.0,-4.0,6,1857,OH,SAV,629.0,4
-8.0,-1.0,7,1857,OH,SAV,629.0,4
-31.0,-5.0,1,1857,OH,SAV,629.0,4
-22.0,-10.0,2,1857,OH,SAV,629.0,4
-24.0,-5.0,3,1857,OH,SAV,629.0,4
25.0,43.0,4,1857,OH,SAV,629.0,4
-17.0,-8.0,5,1857,OH,SAV,629.0,4
-8.0,-10.0,6,1857,OH,SAV,629.0,4
-11.0,-2.0,7,1857,OH,SAV,629.0,4
39.0,49.0,1,1857,OH,SAV,629.0,4
-30.0,-10.0,2,1857,OH,SAV,629.0,4
-15.0,-7.0,2,600,OO,DTW,453.0,4
18.0,20.0,2,1240,OO,DTW,453.0,4
,,4,1240,OO,DTW,453.0,4
1328.0,1335.0,1,1518,OO,DTW,453.0,4
-7.0,-2.0,5,1445,OO,DTW,453.0,4
-11.0,-10.0,5,935,OO,DTW,453.0,4
-19.0,-9.0,1,1518,OO,DTW,453.0,4
-14.0,-1.0,1,600,OO,DTW,453.0,4
-12.0,-4.0,6,1818,OO,DTW,453.0,4
-22.0,-3.0,6,1242,OO,DTW,453.0,4
-9.0,0.0,5,1145,OO,MSP,980.0,4
4.0,10.0,5,1518,OO,DTW,453.0,4
1.0,-3.0,5,600,OO,DTW,453.0,4
62.0,72.0,5,1240,OO,DTW,453.0,4
20.0,8.0,6,600,OO,DTW,453.0,4
-6.0,-1.0,6,1242,OO,DTW,453.0,4
-19.0,6.0,3,1145,OO,MSP,980.0,4
-4.0,-9.0,4,1445,OO,DTW,453.0,4
-19.0,-2.0,1,1145,OO,MSP,980.0,4
-14.0,-4.0,1,1445,OO,DTW,453.0,4
-9.0,-3.0,1,935,OO,DTW,453.0,4
-16.0,-7.0,7,1145,OO,MSP,980.0,4
-3.0,-1.0,2,600,OO,DTW,453.0,4
1.0,4.0,2,1240,OO,DTW,453.0,4
-3.0,-10.0,2,600,OO,DTW,453.0,4
-11.0,0.0,2,1240,OO,DTW,453.0,4
-27.0,-7.0,1,1230,OO,ORD,678.0,4
-23.0,-6.0,7,1518,OO,DTW,453.0,4
-7.0,4.0,7,600,OO,DTW,453.0,4
-17.0,-5.0,7,1240,OO,DTW,453.0,4
-25.0,-7.0,4,935,OO,DTW,453.0,4
-30.0,7.0,4,1145,OO,MSP,980.0,4
-7.0,-7.0,3,600,OO,DTW,453.0,4
-12.0,-7.0,3,1240,OO,DTW,453.0,4
-7.0,-4.0,6,600,OO,DTW,453.0,4
-17.0,-7.0,6,1242,OO,DTW,453.0,4
-20.0,-9.0,1,1240,OO,DTW,453.0,4
-3.0,1.0,7,1518,OO,DTW,453.0,4
2.0,0.0,7,600,OO,DTW,453.0,4
-11.0,-2.0,7,1240,OO,DTW,453.0,4
-10.0,-6.0,1,600,OO,DTW,453.0,4
17.0,18.0,1,1240,OO,DTW,453.0,4
120.0,123.0,1,1518,OO,DTW,453.0,4
-26.0,-8.0,1,600,OO,DTW,453.0,4
93.0,109.0,1,1240,OO,DTW,453.0,4
-11.0,-3.0,4,1518,OO,DTW,453.0,4
-2.0,-2.0,4,600,OO,DTW,453.0,4
-14.0,-1.0,4,1240,OO,DTW,453.0,4
200.0,200.0,4,1518,OO,DTW,453.0,4
1.0,0.0,4,600,OO,DTW,453.0,4
-7.0,-8.0,3,600,OO,DTW,453.0,4
-11.0,-5.0,3,1240,OO,DTW,453.0,4
-7.0,-8.0,5,1518,OO,DTW,453.0,4
108.0,118.0,5,600,OO,DTW,453.0,4
-15.0,-1.0,5,1240,OO,DTW,453.0,4
-12.0,-8.0,3,600,OO,DTW,453.0,4
-9.0,-5.0,3,1240,OO,DTW,453.0,4
-12.0,-6.0,6,600,OO,DTW,453.0,4
-11.0,-5.0,6,1242,OO,DTW,453.0,4
119.0,128.0,5,1518,OO,DTW,453.0,4
-11.0,-1.0,5,600,OO,DTW,453.0,4
32.0,35.0,5,1240,OO,DTW,453.0,4
37.0,40.0,7,1518,OO,DTW,453.0,4
30.0,32.0,7,600,OO,DTW,453.0,4
-9.0,-5.0,7,1240,OO,DTW,453.0,4
-16.0,-8.0,6,1500,OO,MSP,980.0,4
18.0,20.0,1,935,OO,DTW,453.0,4
-4.0,-6.0,1,1445,OO,DTW,453.0,4
45.0,65.0,2,1145,OO,MSP,980.0,4
55.0,64.0,2,935,OO,DTW,453.0,4
-13.0,-6.0,3,935,OO,DTW,453.0,4
2.0,-3.0,7,1445,OO,DTW,453.0,4
-23.0,-13.0,7,935,OO,DTW,453.0,4
-21.0,-8.0,4,1518,OO,DTW,453.0,4
-5.0,-2.0,4,600,OO,DTW,453.0,4
-16.0,-10.0,4,1240,OO,DTW,453.0,4
-10.0,-1.0,2,600,OO,DTW,453.0,4
-17.0,-3.0,2,1240,OO,DTW,453.0,4
-18.0,-1.0,2,1000,UA,ORD,678.0,4
9.0,-9.0,2,1826,UA,SFO,2521.0,4
-28.0,-4.0,2,1250,UA,IAH,1325.0,4
-10.0,-2.0,2,1615,UA,ORD,678.0,4
-17.0,-7.0,2,800,UA,IAH,1325.0,4
-7.0,-11.0,2,1542,UA,DEN,1558.0,4
-2.0,-1.0,2,1723,UA,IAH,1325.0,4
-20.0,-11.0,2,705,UA,DEN,1558.0,4
208.0,236.0,2,1230,UA,ORD,678.0,4
28.0,51.0,2,1005,UA,DEN,1558.0,4
-23.0,-9.0,2,615,UA,ORD,678.0,4
-25.0,-5.0,1,1000,UA,ORD,678.0,4
159.0,183.0,1,1840,UA,SFO,2521.0,4
-6.0,-2.0,1,1250,UA,IAH,1325.0,4
-10.0,11.0,1,1615,UA,ORD,678.0,4
-14.0,-8.0,1,800,UA,IAH,1325.0,4
-10.0,-3.0,1,1542,UA,DEN,1558.0,4
13.0,6.0,1,1723,UA,IAH,1325.0,4
-30.0,-5.0,1,705,UA,DEN,1558.0,4
-23.0,1.0,1,1833,UA,ORD,678.0,4
-27.0,-10.0,1,1005,UA,DEN,1558.0,4
81.0,103.0,1,615,UA,ORD,678.0,4
-10.0,-2.0,7,1000,UA,ORD,678.0,4
12.0,5.0,7,1826,UA,SFO,2521.0,4
-16.0,-3.0,7,1250,UA,IAH,1325.0,4
-26.0,-6.0,7,1615,UA,ORD,678.0,4
-13.0,-1.0,7,800,UA,IAH,1325.0,4
-23.0,-4.0,7,1542,UA,DEN,1558.0,4
-21.0,-2.0,7,1723,UA,IAH,1325.0,4
-6.0,5.0,7,640,UA,DEN,1558.0,4
-8.0,16.0,7,1833,UA,ORD,678.0,4
-19.0,7.0,7,1000,UA,DEN,1558.0,4
-11.0,-2.0,7,615,UA,ORD,678.0,4
-19.0,-8.0,6,1000,UA,ORD,678.0,4
-24.0,-13.0,6,1826,UA,SFO,2521.0,4
-11.0,-7.0,3,1615,UA,ORD,678.0,4
-14.0,-7.0,3,800,UA,IAH,1325.0,4
0.0,-1.0,3,1542,UA,DEN,1558.0,4
-9.0,-11.0,3,1723,UA,IAH,1325.0,4
-32.0,-10.0,3,705,UA,DEN,1558.0,4
-9.0,-5.0,3,1230,UA,ORD,678.0,4
-26.0,-9.0,3,1005,UA,DEN,1558.0,4
14.0,-6.0,3,615,UA,ORD,678.0,4
-21.0,-7.0,2,1000,UA,ORD,678.0,4
28.0,6.0,2,1826,UA,SFO,2521.0,4
-13.0,-6.0,2,1250,UA,IAH,1325.0,4
-5.0,1.0,2,1615,UA,ORD,678.0,4
1.0,-5.0,2,800,UA,IAH,1325.0,4
-8.0,-7.0,2,1542,UA,DEN,1558.0,4
9.0,-1.0,2,1723,UA,IAH,1325.0,4
5.0,-2.0,2,705,UA,DEN,1558.0,4
-27.0,-11.0,2,1230,UA,ORD,678.0,4
5.0,0.0,2,1005,UA,DEN,1558.0,4
-20.0,-7.0,2,615,UA,ORD,678.0,4
-14.0,-9.0,1,1000,UA,ORD,678.0,4
14.0,6.0,1,1840,UA,SFO,2521.0,4
-19.0,-1.0,1,1250,UA,IAH,1325.0,4
-12.0,-9.0,1,1615,UA,ORD,678.0,4
-28.0,-3.0,1,800,UA,IAH,1325.0,4
7.0,-3.0,1,1542,UA,DEN,1558.0,4
6.0,2.0,1,1723,UA,IAH,1325.0,4
-19.0,0.0,1,705,UA,DEN,1558.0,4
-9.0,0.0,1,1833,UA,ORD,678.0,4
-6.0,7.0,1,1230,UA,ORD,678.0,4
-16.0,-4.0,1,1005,UA,DEN,1558.0,4
-12.0,-7.0,1,615,UA,ORD,678.0,4
-33.0,-8.0,7,1000,UA,ORD,678.0,4
109.0,136.0,7,1826,UA,SFO,2521.0,4
-20.0,-7.0,7,1250,UA,IAH,1325.0,4
-17.0,-6.0,7,1615,UA,ORD,678.0,4
47.0,61.0,7,800,UA,IAH,1325.0,4
16.0,-6.0,7,1542,UA,DEN,1558.0,4
-25.0,-3.0,7,1723,UA,IAH,1325.0,4
-28.0,-5.0,7,640,UA,DEN,1558.0,4
-1.0,5.0,7,1833,UA,ORD,678.0,4
-18.0,-3.0,4,1230,UA,ORD,678.0,4
-40.0,1.0,4,1005,UA,DEN,1558.0,4
-23.0,5.0,4,615,UA,ORD,678.0,4
-10.0,0.0,3,1000,UA,ORD,678.0,4
23.0,38.0,3,1826,UA,SFO,2521.0,4
2.0,2.0,3,1250,UA,IAH,1325.0,4
19.0,9.0,3,1615,UA,ORD,678.0,4
14.0,-5.0,3,800,UA,IAH,1325.0,4
3.0,10.0,3,1542,UA,DEN,1558.0,4
-8.0,0.0,3,1723,UA,IAH,1325.0,4
-31.0,-7.0,3,705,UA,DEN,1558.0,4
-18.0,-6.0,3,1230,UA,ORD,678.0,4
-21.0,-5.0,3,1005,UA,DEN,1558.0,4
-17.0,-10.0,3,615,UA,ORD,678.0,4
-1.0,-2.0,2,1000,UA,ORD,678.0,4
-4.0,8.0,2,1826,UA,SFO,2521.0,4
-5.0,-6.0,2,1250,UA,IAH,1325.0,4
-11.0,-8.0,2,1615,UA,ORD,678.0,4
7.0,0.0,2,800,UA,IAH,1325.0,4
51.0,63.0,2,1542,UA,DEN,1558.0,4
6.0,-10.0,2,1723,UA,IAH,1325.0,4
-11.0,-7.0,2,705,UA,DEN,1558.0,4
-10.0,-10.0,2,1230,UA,ORD,678.0,4
-16.0,4.0,2,1005,UA,DEN,1558.0,4
4.0,5.0,2,615,UA,ORD,678.0,4
11.0,-1.0,1,1000,UA,ORD,678.0,4
-6.0,-10.0,1,1840,UA,SFO,2521.0,4
-3.0,-4.0,1,1250,UA,IAH,1325.0,4
21.0,-9.0,1,1615,UA,ORD,678.0,4
22.0,-5.0,1,800,UA,IAH,1325.0,4
30.0,-3.0,1,1542,UA,DEN,1558.0,4
-15.0,-10.0,1,1723,UA,IAH,1325.0,4
3.0,-4.0,1,705,UA,DEN,1558.0,4
77.0,7.0,1,1833,UA,ORD,678.0,4
1.0,10.0,1,1230,UA,ORD,678.0,4
17.0,-6.0,1,1005,UA,DEN,1558.0,4
17.0,18.0,1,615,UA,ORD,678.0,4
62.0,68.0,6,1615,UA,ORD,678.0,4
-21.0,-1.0,6,800,UA,IAH,1325.0,4
60.0,69.0,6,1542,UA,DEN,1558.0,4
-6.0,-10.0,6,705,UA,DEN,1558.0,4
-23.0,-10.0,6,1833,UA,ORD,678.0,4
14.0,23.0,6,1005,UA,DEN,1558.0,4
-10.0,-5.0,6,615,UA,ORD,678.0,4
-18.0,-3.0,5,1000,UA,ORD,678.0,4
17.0,46.0,5,1826,UA,SFO,2521.0,4
-22.0,-6.0,5,1250,UA,IAH,1325.0,4
5.0,2.0,5,1615,UA,ORD,678.0,4
-15.0,-4.0,5,800,UA,IAH,1325.0,4
7.0,-1.0,5,1542,UA,DEN,1558.0,4
-37.0,-8.0,5,1723,UA,IAH,1325.0,4
4.0,-9.0,5,705,UA,DEN,1558.0,4
-4.0,-7.0,5,1833,UA,ORD,678.0,4
-19.0,-8.0,5,1230,UA,ORD,678.0,4
-17.0,-7.0,5,1005,UA,DEN,1558.0,4
-3.0,-10.0,5,615,UA,ORD,678.0,4
-5.0,0.0,4,1000,UA,ORD,678.0,4
190.0,174.0,4,1826,UA,SFO,2521.0,4
-6.0,-4.0,4,1250,UA,IAH,1325.0,4
-10.0,-2.0,4,1615,UA,ORD,678.0,4
-15.0,-6.0,4,800,UA,IAH,1325.0,4
9.0,-1.0,4,1542,UA,DEN,1558.0,4
5.0,9.0,4,1723,UA,IAH,1325.0,4
2.0,-6.0,4,705,UA,DEN,1558.0,4
14.0,8.0,4,1833,UA,ORD,678.0,4
-11.0,-5.0,4,1230,UA,ORD,678.0,4
25.0,34.0,4,1005,UA,DEN,1558.0,4
-15.0,-5.0,4,615,UA,ORD,678.0,4
-15.0,-9.0,3,1000,UA,ORD,678.0,4
41.0,38.0,3,1826,UA,SFO,2521.0,4
-4.0,4.0,3,1250,UA,IAH,1325.0,4
4.0,21.0,3,1615,UA,ORD,678.0,4
-8.0,-2.0,3,800,UA,IAH,1325.0,4
35.0,56.0,3,1542,UA,DEN,1558.0,4
-18.0,-3.0,3,1723,UA,IAH,1325.0,4
-19.0,-8.0,3,705,UA,DEN,1558.0,4
-27.0,-3.0,7,1000,UA,DEN,1558.0,4
-24.0,-3.0,7,615,UA,ORD,678.0,4
-23.0,-4.0,6,1000,UA,ORD,678.0,4
69.0,74.0,6,1826,UA,SFO,2521.0,4
-15.0,1.0,6,1615,UA,ORD,678.0,4
-7.0,0.0,6,800,UA,IAH,1325.0,4
10.0,8.0,6,1542,UA,DEN,1558.0,4
-27.0,-4.0,6,705,UA,DEN,1558.0,4
12.0,24.0,6,1833,UA,ORD,678.0,4
-18.0,-5.0,6,1005,UA,DEN,1558.0,4
449.0,470.0,6,615,UA,ORD,678.0,4
-27.0,-6.0,5,1000,UA,ORD,678.0,4
8.0,21.0,5,1826,UA,SFO,2521.0,4
-13.0,-6.0,5,1250,UA,IAH,1325.0,4
-16.0,-8.0,5,1615,UA,ORD,678.0,4
-19.0,0.0,5,800,UA,IAH,1325.0,4
-15.0,-9.0,5,1542,UA,DEN,1558.0,4
-6.0,-9.0,5,1723,UA,IAH,1325.0,4
-39.0,-10.0,5,705,UA,DEN,1558.0,4
2.0,-9.0,5,1833,UA,ORD,678.0,4
-6.0,-6.0,5,1230,UA,ORD,678.0,4
-27.0,0.0,5,1005,UA,DEN,1558.0,4
-42.0,-9.0,5,615,UA,ORD,678.0,4
-8.0,-2.0,4,1000,UA,ORD,678.0,4
-14.0,8.0,4,1826,UA,SFO,2521.0,4
0.0,-1.0,4,1250,UA,IAH,1325.0,4
-14.0,-11.0,4,1615,UA,ORD,678.0,4
-11.0,-5.0,4,800,UA,IAH,1325.0,4
-9.0,-4.0,4,1542,UA,DEN,1558.0,4
12.0,21.0,4,1723,UA,IAH,1325.0,4
-28.0,-10.0,4,705,UA,DEN,1558.0,4
-11.0,1.0,4,1833,UA,ORD,678.0,4
-19.0,0.0,4,1230,UA,ORD,678.0,4
-17.0,-2.0,4,1005,UA,DEN,1558.0,4
0.0,-7.0,4,615,UA,ORD,678.0,4
38.0,36.0,3,1230,UA,ORD,678.0,4
-20.0,-10.0,3,1005,UA,DEN,1558.0,4
-8.0,-7.0,3,615,UA,ORD,678.0,4
-25.0,-9.0,2,1000,UA,ORD,678.0,4
108.0,82.0,2,1826,UA,SFO,2521.0,4
-22.0,-4.0,2,1250,UA,IAH,1325.0,4
64.0,74.0,2,1615,UA,ORD,678.0,4
-33.0,-10.0,2,800,UA,IAH,1325.0,4
13.0,0.0,2,1542,UA,DEN,1558.0,4
-5.0,-13.0,2,1723,UA,IAH,1325.0,4
-14.0,-10.0,2,705,UA,DEN,1558.0,4
-34.0,-13.0,2,1230,UA,ORD,678.0,4
-4.0,-4.0,2,1005,UA,DEN,1558.0,4
-23.0,-7.0,2,615,UA,ORD,678.0,4
-27.0,-1.0,1,1000,UA,ORD,678.0,4
-8.0,-1.0,1,1840,UA,SFO,2521.0,4
-20.0,2.0,1,1250,UA,IAH,1325.0,4
-39.0,-9.0,1,1615,UA,ORD,678.0,4
-22.0,0.0,1,800,UA,IAH,1325.0,4
-10.0,-4.0,1,1542,UA,DEN,1558.0,4
-25.0,-8.0,1,1723,UA,IAH,1325.0,4
-19.0,-1.0,1,705,UA,DEN,1558.0,4
-16.0,-10.0,1,1833,UA,ORD,678.0,4
-27.0,-3.0,1,1230,UA,ORD,678.0,4
-30.0,-7.0,1,1005,UA,DEN,1558.0,4
-23.0,-2.0,1,615,UA,ORD,678.0,4
-21.0,-7.0,7,1000,UA,ORD,678.0,4
14.0,9.0,7,1826,UA,SFO,2521.0,4
25.0,21.0,7,1250,UA,IAH,1325.0,4
166.0,178.0,7,1615,UA,ORD,678.0,4
-1.0,-4.0,7,800,UA,IAH,1325.0,4
-15.0,-4.0,7,1542,UA,DEN,1558.0,4
0.0,-8.0,7,1723,UA,IAH,1325.0,4
-19.0,-7.0,7,640,UA,DEN,1558.0,4
11.0,1.0,7,1833,UA,ORD,678.0,4
-16.0,0.0,7,1000,UA,DEN,1558.0,4
10.0,8.0,7,615,UA,ORD,678.0,4
-8.0,-1.0,6,1000,UA,ORD,678.0,4
-26.0,-10.0,3,1000,UA,ORD,678.0,4
13.0,10.0,3,1826,UA,SFO,2521.0,4
2.0,-2.0,3,1250,UA,IAH,1325.0,4
-13.0,-3.0,3,1615,UA,ORD,678.0,4
27.0,-6.0,3,800,UA,IAH,1325.0,4
-15.0,-1.0,3,1542,UA,DEN,1558.0,4
14.0,-6.0,3,1723,UA,IAH,1325.0,4
-20.0,-12.0,3,705,UA,DEN,1558.0,4
-29.0,-12.0,3,1230,UA,ORD,678.0,4
-10.0,-11.0,3,1005,UA,DEN,1558.0,4
-15.0,-3.0,3,615,UA,ORD,678.0,4
-4.0,1.0,2,1000,UA,ORD,678.0,4
29.0,23.0,2,1826,UA,SFO,2521.0,4
74.0,66.0,2,1250,UA,IAH,1325.0,4
-18.0,-6.0,2,1615,UA,ORD,678.0,4
31.0,14.0,2,800,UA,IAH,1325.0,4
5.0,-5.0,2,1542,UA,DEN,1558.0,4
135.0,121.0,2,1723,UA,IAH,1325.0,4
-21.0,-7.0,2,705,UA,DEN,1558.0,4
-32.0,-10.0,2,1230,UA,ORD,678.0,4
-2.0,-3.0,2,1005,UA,DEN,1558.0,4
-20.0,-6.0,2,615,UA,ORD,678.0,4
-15.0,-4.0,1,1000,UA,ORD,678.0,4
-8.0,11.0,1,1840,UA,SFO,2521.0,4
9.0,-4.0,1,1250,UA,IAH,1325.0,4
-22.0,-8.0,1,1615,UA,ORD,678.0,4
19.0,-7.0,1,800,UA,IAH,1325.0,4
2.0,-3.0,1,1542,UA,DEN,1558.0,4
23.0,13.0,1,1723,UA,IAH,1325.0,4
-14.0,-10.0,1,705,UA,DEN,1558.0,4
4.0,-6.0,1,1833,UA,ORD,678.0,4
-7.0,14.0,1,1230,UA,ORD,678.0,4
-5.0,-7.0,1,1005,UA,DEN,1558.0,4
-12.0,-7.0,1,615,UA,ORD,678.0,4
-12.0,-7.0,7,1000,UA,ORD,678.0,4
42.0,45.0,7,1826,UA,SFO,2521.0,4
-11.0,-5.0,7,1250,UA,IAH,1325.0,4
52.0,48.0,6,1826,UA,SFO,2521.0,4
-8.0,-7.0,6,1615,UA,ORD,678.0,4
-10.0,-10.0,6,800,UA,IAH,1325.0,4
-4.0,-6.0,6,1542,UA,DEN,1558.0,4
1.0,-8.0,6,705,UA,DEN,1558.0,4
-8.0,6.0,6,1833,UA,ORD,678.0,4
5.0,-3.0,6,1005,UA,DEN,1558.0,4
-11.0,0.0,6,615,UA,ORD,678.0,4
-21.0,-4.0,5,1000,UA,ORD,678.0,4
75.0,59.0,5,1826,UA,SFO,2521.0,4
-14.0,-3.0,5,1250,UA,IAH,1325.0,4
-20.0,-9.0,5,1615,UA,ORD,678.0,4
-13.0,-4.0,5,800,UA,IAH,1325.0,4
-5.0,-8.0,5,1542,UA,DEN,1558.0,4
-18.0,-8.0,5,1723,UA,IAH,1325.0,4
-6.0,-9.0,5,705,UA,DEN,1558.0,4
-7.0,-5.0,5,1833,UA,ORD,678.0,4
,-5.0,5,1230,UA,ORD,678.0,4
-13.0,-10.0,5,1005,UA,DEN,1558.0,4
-15.0,-5.0,5,615,UA,ORD,678.0,4
-15.0,-10.0,4,1000,UA,ORD,678.0,4
116.0,125.0,4,1826,UA,SFO,2521.0,4
2.0,0.0,4,1250,UA,IAH,1325.0,4
2.0,5.0,4,1615,UA,ORD,678.0,4
-31.0,-7.0,4,800,UA,IAH,1325.0,4
4.0,-8.0,4,1542,UA,DEN,1558.0,4
10.0,7.0,4,1723,UA,IAH,1325.0,4
-2.0,-1.0,4,705,UA,DEN,1558.0,4
-7.0,-5.0,4,1833,UA,ORD,678.0,4
-5.0,-1.0,4,1230,UA,ORD,678.0,4
29.0,9.0,4,1005,UA,DEN,1558.0,4
-7.0,-11.0,4,615,UA,ORD,678.0,4
-11.0,-5.0,3,1000,UA,ORD,678.0,4
67.0,59.0,3,1826,UA,SFO,2521.0,4
5.0,-7.0,3,1250,UA,IAH,1325.0,4
8.0,3.0,7,1615,UA,ORD,678.0,4
-21.0,-9.0,7,800,UA,IAH,1325.0,4
-15.0,-5.0,7,1542,UA,DEN,1558.0,4
4.0,-3.0,7,1723,UA,IAH,1325.0,4
-17.0,-6.0,7,640,UA,DEN,1558.0,4
23.0,23.0,7,1833,UA,ORD,678.0,4
-29.0,-7.0,7,1000,UA,DEN,1558.0,4
-12.0,-7.0,7,615,UA,ORD,678.0,4
-9.0,2.0,6,1000,UA,ORD,678.0,4
43.0,41.0,6,1826,UA,SFO,2521.0,4
-16.0,-8.0,6,1615,UA,ORD,678.0,4
-11.0,-6.0,6,800,UA,IAH,1325.0,4
-4.0,-10.0,6,1542,UA,DEN,1558.0,4
-15.0,-8.0,6,705,UA,DEN,1558.0,4
-16.0,-13.0,6,1833,UA,ORD,678.0,4
-14.0,-6.0,6,1005,UA,DEN,1558.0,4
